datetime,power,Wind_Speed
2019-11-08,46.98332107291694,2.722572916666668
2019-11-09,55.48584718750004,3.7907395833333317
2019-11-10,21.706529031249982,2.4087916666666693
2019-11-11,320.712062125,5.9624999999999995
2019-11-12,527.0667184062502,8.053416666666665
2019-11-13,272.0788333333333,6.197635416666665
2019-11-14,349.01975,6.7732187500000025
2019-11-15,354.887,6.833000000000003
2019-11-16,354.887,6.833000000000003
2019-11-17,354.887,6.833000000000003
2019-11-18,354.887,6.833000000000003
2019-11-19,354.887,6.833000000000003
2019-11-20,354.887,6.833000000000003
2019-11-21,354.887,6.833000000000003
2019-11-22,354.887,6.833000000000003
2019-11-23,354.887,6.833000000000003
2019-11-24,354.887,6.833000000000003
2019-11-25,209.65924928124986,5.338385416666668
2019-11-26,381.3371353854167,6.906364583333333
2019-11-27,581.6844674687502,11.03159375
2019-11-28,919.5149583333334,9.781833333333331
2019-11-29,100.75505195833331,4.490395833333335
2019-11-30,90.54773167708335,3.435874999999999
2019-12-01,288.9451391458333,5.955791666666667
2019-12-02,50.053613427083505,3.859520833333331
2019-12-03,11.800799864583336,2.5087916666666676
2019-12-04,64.65256870833343,3.6846041666666665
2019-12-05,47.88407141666667,3.248958333333334
2019-12-06,401.9509471354168,7.238885416666665
2019-12-07,420.3707604166667,6.914927083333332
2019-12-08,988.3116770833334,10.093593749999998
2019-12-09,846.3760520833333,9.323614583333336
2019-12-10,261.4345102291667,5.662739583333335
2019-12-11,431.774,6.841010416666669
2019-12-12,448.4635,7.0122187500000015
2019-12-13,841.0059791666666,9.447885416666667
2019-12-14,1120.6525104166667,11.083447916666662
2019-12-15,707.2519895833334,8.634541666666669
2019-12-16,395.5517708333333,6.699458333333335
2019-12-17,694.3840208333334,8.570020833333333
2019-12-18,168.32406171875013,4.703541666666667
2019-12-19,936.57640625,9.61354166666667
2019-12-20,923.35865625,9.655666666666665
2019-12-21,481.0829270833333,7.360531250000001
2019-12-22,793.01159375,8.962614583333334
2019-12-23,330.23809375,6.372218749999999
2019-12-24,672.7245208333334,8.58634375
2019-12-25,373.73040406250027,6.297416666666671
2019-12-26,98.22137384374999,3.8633125000000006
2019-12-27,130.75004141666662,4.6873854166666655
2019-12-28,27.5919985,3.2021354166666676
2019-12-29,50.455797604166676,3.4662083333333378
2019-12-30,39.29600869791667,2.670833333333334
2019-12-31,115.41678185416664,4.107
2020-01-01,11.483009947916647,2.6376145833333347
2020-01-02,77.9836849375,4.680489583333334
2020-01-03,764.0254166666666,8.892479166666666
2020-01-04,132.35742702083334,4.719791666666666
2020-01-05,5.926029124999982,2.6175937499999997
2020-01-06,11.89757057291666,3.0112291666666646
2020-01-07,131.79608223958334,5.169677083333332
2020-01-08,378.0051770833333,6.697802083333335
2020-01-09,754.25275,8.764822916666667
2020-01-10,561.9570311250001,7.228239583333331
2020-01-11,116.62292670833332,4.443406249999998
2020-01-12,600.0582291666666,7.9648125
2020-01-13,362.7921979166667,6.631479166666666
2020-01-14,1225.0023958333334,11.09375
2020-01-15,943.12159375,9.761343750000002
2020-01-16,286.36456277083334,5.970604166666665
2020-01-17,397.17747910416665,6.867083333333333
2020-01-18,135.9996875,4.7758125
2020-01-19,86.39167645833332,4.337270833333329
2020-01-20,235.81682291666667,5.89571875
2020-01-21,187.38345755208323,4.9152708333333335
2020-01-22,197.30956159375015,4.932989583333334
2020-01-23,73.68477950000025,4.1567083333333334
2020-01-24,-0.10218002083333357,2.243520833333334
2020-01-25,-3.000000000000002e-06,1.3770833333333334
2020-01-26,82.76500885416667,3.4136562499999985
2020-01-27,880.0720729166667,9.529520833333335
2020-01-28,885.0831770833333,9.678447916666668
2020-01-29,452.77390625,7.274604166666667
2020-01-30,526.1981977291666,7.875583333333338
2020-01-31,596.4868229166666,8.015624999999998
2020-02-01,814.3347916666667,9.263427083333328
2020-02-02,689.6140625,8.498031249999999
2020-02-03,419.5291768958334,6.825458333333331
2020-02-04,493.10543743750003,7.419906249999998
2020-02-05,48.78447779166686,3.3122083333333343
2020-02-06,26.35888313541666,2.627083333333333
2020-02-07,117.20105105208316,4.09878125
2020-02-08,230.73580189583333,5.649541666666664
2020-02-09,1157.5658436249998,13.075343750000002
2020-02-10,1195.8814371875,14.47604166666666
2020-02-11,1260.8087395833334,11.894437500000004
2020-02-12,721.19171875,8.5528125
2020-02-13,874.31396875,9.18704166666667
2020-02-14,255.1860625,6.045833333333338
2020-02-15,684.0813229166666,8.40254166666667
2020-02-16,1439.5789791666668,13.534739583333335
2020-02-17,667.3190833333334,8.382187500000002
2020-02-18,664.8643541666667,8.514927083333331
2020-02-19,561.0793854166666,7.771062499999995
2020-02-20,844.3581458333334,9.314916666666667
2020-02-21,383.0318854166667,6.737875
2020-02-22,848.5016979166667,9.232593749999998
2020-02-23,1193.6441145833332,11.726156249999997
2020-02-24,588.1916036666667,7.341083333333331
2020-02-25,618.20043746875,8.10821875
2020-02-26,534.19996875,7.840395833333336
2020-02-27,343.51995789583356,6.736760416666665
2020-02-28,279.54265431249996,6.462916666666668
2020-02-29,1048.0206666666666,10.500593750000002
2020-03-01,804.7422083333333,9.309249999999993
2020-03-02,264.28932257291683,5.5410833333333365
2020-03-03,174.75106167708333,5.0614583333333325
2020-03-04,150.39616660416664,4.987906250000001
2020-03-05,379.8067395833333,6.70278125
2020-03-06,496.2086875,7.491895833333332
2020-03-07,104.816843125,4.514124999999999
2020-03-08,701.3930625,8.365624999999998
2020-03-09,195.3032623125,5.375354166666668
2020-03-10,922.1571145833334,9.593812499999999
2020-03-11,975.9684479166666,10.073614583333331
2020-03-12,791.6828125,9.224510416666668
2020-03-13,438.10834346875015,6.70289583333333
2020-03-14,100.52216535416666,3.7456562499999992
2020-03-15,327.0616145833333,6.368479166666668
2020-03-16,69.88428037500013,3.876156249999997
2020-03-17,13.903112770833332,2.845833333333333
2020-03-18,21.707633572916656,2.963427083333332
2020-03-19,28.351077770833335,2.5885416666666665
2020-03-20,237.96226038541667,5.752427083333334
2020-03-21,624.1786354166667,8.056187499999998
2020-03-22,619.6694061875,8.014697916666668
2020-03-23,467.84109375,7.2067083333333315
2020-03-24,227.06583330208335,5.443635416666667
2020-03-25,335.1153853854167,6.276739583333332
2020-03-26,449.9545208020834,7.039697916666665
2020-03-27,208.56865625,5.661927083333333
2020-03-28,483.9163541666667,7.637760416666667
2020-03-29,1005.4810729166667,10.235270833333333
2020-03-30,384.30775,6.805093749999998
2020-03-31,160.33632291666666,5.112260416666666
2020-04-01,34.59915481249999,3.081020833333333
2020-04-02,6.473877437499982,4.0491874999999995
